IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
52.11.38.216,443,443,true,PDX,North America,US,Portland,264,5.44
35.183.197.146,443,443,true,YUL,North America,CA,Montréal,256,5.44
3.29.115.162,8443,443,true,MRS,Europe,FR,Marseille,295,5.43
47.129.168.138,443,443,true,SIN,Asia Pacific,SG,Singapore,291,5.41
204.110.221.104,80,443,true,YUL,North America,CA,Montréal,281,5.40
204.110.221.183,443,443,true,YUL,North America,CA,Montréal,289,5.39
204.110.221.243,80,443,true,YUL,North America,CA,Montréal,277,5.39
204.110.223.91,80,443,true,ORD,North America,US,Chicago,272,5.37
3.15.147.151,2083,443,true,CMH,North America,US,Columbus,345,5.36
204.110.223.143,443,443,true,CMH,North America,US,Columbus,324,5.33
35.183.42.167,443,443,true,YUL,North America,CA,Montréal,323,5.32
35.179.172.53,443,443,true,LHR,Europe,GB,London,255,5.32
204.110.221.116,80,443,true,YUL,North America,CA,Montréal,279,5.27
35.95.237.8,443,443,true,SEA,North America,US,Seattle,287,5.27
3.8.85.70,443,443,true,LHR,Europe,GB,London,300,5.23
3.92.180.75,443,443,true,IAD,North America,US,Ashburn,232,5.23
3.28.240.153,2053,443,true,MRS,Europe,FR,Marseille,438,5.23
67.226.221.214,80,443,true,SJC,North America,US,San Jose,423,5.21
35.183.163.195,80,443,true,YUL,North America,CA,Montréal,293,5.18
204.110.221.194,80,443,true,YUL,North America,CA,Montréal,278,5.16
204.110.221.234,80,443,true,YUL,North America,CA,Montréal,282,5.15
3.28.240.153,2053,443,true,MRS,Europe,FR,Marseille,373,5.14
47.129.209.193,443,443,true,SIN,Asia Pacific,SG,Singapore,299,5.14
3.29.115.162,8443,443,true,MRS,Europe,FR,Marseille,315,5.07
204.110.221.82,80,443,true,YUL,North America,CA,Montréal,281,5.02
18.188.90.219,443,443,true,YYZ,North America,CA,Toronto,242,5.01
67.226.221.61,80,443,true,SJC,North America,US,San Jose,437,5.00
35.183.43.135,443,443,true,YUL,North America,CA,Montréal,292,5.00
52.35.114.64,443,443,true,PDX,North America,US,Portland,338,4.99
204.110.223.16,443,443,true,ORD,North America,US,Chicago,257,4.97
35.178.231.218,443,443,true,LHR,Europe,GB,London,380,4.97
44.220.247.188,443,443,true,IAD,North America,US,Ashburn,424,4.97
204.110.221.182,443,443,true,YUL,North America,CA,Montréal,275,4.95
204.110.223.194,80,443,true,ORD,North America,US,Chicago,315,4.94
3.15.147.151,2083,443,true,CMH,North America,US,Columbus,293,4.91
54.202.56.174,443,443,true,PDX,North America,US,Portland,262,4.91
3.22.79.92,443,443,true,YYZ,North America,CA,Toronto,329,4.89
35.183.163.195,443,443,true,YUL,North America,CA,Montréal,342,4.87
3.28.199.214,443,443,true,MRS,Europe,FR,Marseille,396,4.82
47.129.181.120,443,443,true,SIN,Asia Pacific,SG,Singapore,300,4.68
18.191.192.232,443,443,true,YYZ,North America,CA,Toronto,329,4.66
3.143.244.172,8443,443,true,ORD,North America,US,Chicago,304,4.65
3.139.92.152,443,443,true,YYZ,North America,CA,Toronto,326,4.63
3.133.148.132,443,443,true,YYZ,North America,CA,Toronto,275,4.63
34.232.90.117,80,443,false,IAD,North America,US,Ashburn,254,4.61
204.110.223.210,80,443,true,ORD,North America,US,Chicago,327,4.60
52.14.172.134,443,443,true,YYZ,North America,CA,Toronto,278,4.59
52.14.172.134,443,443,true,YYZ,North America,CA,Toronto,333,4.58
3.147.8.37,443,443,true,YYZ,North America,CA,Toronto,231,4.58
3.97.9.99,443,443,true,YUL,North America,CA,Montréal,341,4.57
204.110.223.63,80,443,true,ORD,North America,US,Chicago,273,4.57
3.128.253.42,2053,443,true,ORD,North America,US,Chicago,240,4.52
35.178.191.126,443,443,true,LHR,Europe,GB,London,373,4.51
18.223.238.114,443,443,true,YYZ,North America,CA,Toronto,343,4.51
3.133.126.89,443,443,true,YYZ,North America,CA,Toronto,252,4.50
54.201.44.217,443,443,true,PDX,North America,US,Portland,258,4.49
18.189.186.78,443,443,true,YYZ,North America,CA,Toronto,301,4.49
63.35.197.81,443,443,true,DUB,Europe,IE,Dublin,333,4.47
67.226.222.85,80,443,true,ORD,North America,US,Chicago,390,4.46
3.143.17.170,443,443,true,YYZ,North America,CA,Toronto,319,4.45
3.137.172.232,8443,443,true,ORD,North America,US,Chicago,410,4.44
3.99.163.31,443,443,true,YUL,North America,CA,Montréal,250,4.44
3.133.115.252,443,443,true,YYZ,North America,CA,Toronto,351,4.39
3.132.213.125,443,443,true,YYZ,North America,CA,Toronto,265,4.37
54.89.139.156,443,443,true,IAD,North America,US,Ashburn,300,4.36
18.216.55.100,443,443,true,ORD,North America,US,Chicago,343,4.34
52.202.68.136,443,443,true,IAD,North America,US,Ashburn,368,4.33
3.129.183.128,443,443,true,CMH,North America,US,Columbus,294,4.33
204.110.221.153,80,443,true,YUL,North America,CA,Montréal,282,4.33
18.226.181.154,443,443,true,YYZ,North America,CA,Toronto,281,4.33
3.144.232.49,443,443,true,YYZ,North America,CA,Toronto,401,4.32
3.145.158.235,443,443,true,YYZ,North America,CA,Toronto,249,4.32
35.183.57.99,443,443,true,YUL,North America,CA,Montréal,314,4.30
18.217.13.231,443,443,true,YYZ,North America,CA,Toronto,233,4.30
18.118.126.169,443,443,true,IAD,North America,US,Ashburn,289,4.29
204.110.221.37,80,443,true,YUL,North America,CA,Montréal,275,4.28
52.14.121.33,443,443,true,YYZ,North America,CA,Toronto,281,4.28
44.242.192.81,443,443,true,PDX,North America,US,Portland,269,4.27
3.133.148.132,443,443,true,YYZ,North America,CA,Toronto,237,4.27
34.220.99.189,443,443,true,PDX,North America,US,Portland,255,4.27
3.144.89.156,443,443,true,YYZ,North America,CA,Toronto,243,4.27
67.226.222.96,80,443,true,CMH,North America,US,Columbus,497,4.26
3.147.46.94,443,443,true,YYZ,North America,CA,Toronto,315,4.24
3.140.254.224,443,443,true,YYZ,North America,CA,Toronto,366,4.23
35.179.103.253,443,443,true,LHR,Europe,GB,London,345,4.22
18.224.38.26,443,443,true,YYZ,North America,CA,Toronto,305,4.21
54.155.102.181,443,443,true,DUB,Europe,IE,Dublin,279,4.20
204.110.221.17,80,443,true,YUL,North America,CA,Montréal,278,4.17
67.226.221.14,80,443,true,SJC,North America,US,San Jose,431,4.15
3.21.244.29,443,443,true,YYZ,North America,CA,Toronto,252,4.15
52.15.115.215,8443,443,true,ORD,North America,US,Chicago,417,4.13
18.218.14.216,443,443,true,YYZ,North America,CA,Toronto,240,4.12
67.226.221.229,80,443,true,SJC,North America,US,San Jose,198,4.11
18.135.188.86,443,443,true,LHR,Europe,GB,London,379,4.08
3.145.158.235,443,443,true,YYZ,North America,CA,Toronto,289,4.03
3.145.201.169,443,443,true,YYZ,North America,CA,Toronto,232,3.96
18.220.213.169,443,443,true,YYZ,North America,CA,Toronto,312,3.96
3.133.115.252,443,443,true,YYZ,North America,CA,Toronto,361,3.94
35.183.20.238,443,443,true,YUL,North America,CA,Montréal,393,3.93
18.221.170.80,443,443,true,YYZ,North America,CA,Toronto,267,3.92
3.23.105.13,443,443,true,YYZ,North America,CA,Toronto,265,3.92
18.220.217.3,8443,443,true,YYZ,North America,CA,Toronto,284,3.92
204.110.223.148,80,443,true,ORD,North America,US,Chicago,281,3.91
18.218.196.73,443,443,true,YYZ,North America,CA,Toronto,302,3.91
3.133.108.10,443,443,true,YYZ,North America,CA,Toronto,241,3.88
3.140.211.75,443,443,true,YYZ,North America,CA,Toronto,310,3.84
204.110.221.70,443,443,true,YUL,North America,CA,Montréal,287,3.84
3.122.86.99,443,443,true,FRA,Europe,DE,Frankfurt,296,3.83
3.147.8.37,443,443,true,YYZ,North America,CA,Toronto,359,3.80
67.226.222.23,80,443,true,CMH,North America,US,Columbus,514,3.80
3.17.175.137,443,443,true,YYZ,North America,CA,Toronto,430,3.77
54.70.201.49,443,443,true,PDX,North America,US,Portland,292,3.76
52.12.8.118,443,443,true,PDX,North America,US,Portland,283,3.75
3.140.211.75,443,443,true,YYZ,North America,CA,Toronto,309,3.75
3.145.49.119,8443,443,true,ORD,North America,US,Chicago,229,3.72
204.110.223.167,80,443,true,CMH,North America,US,Columbus,266,3.71
67.226.222.11,80,443,true,ORD,North America,US,Chicago,436,3.68
3.148.113.141,8443,443,true,YYZ,North America,CA,Toronto,254,3.68
204.110.223.84,80,443,true,ORD,North America,US,Chicago,265,3.64
3.142.40.77,443,443,true,YYZ,North America,CA,Toronto,328,3.62
3.149.238.255,443,443,true,YYZ,North America,CA,Toronto,295,3.61
3.18.169.201,443,443,true,CMH,North America,US,Columbus,333,3.61
52.210.249.243,443,443,true,DUB,Europe,IE,Dublin,271,3.48
35.179.150.4,443,443,true,LHR,Europe,GB,London,373,3.44
204.110.220.53,80,443,true,SJC,North America,US,San Jose,202,3.41
51.44.4.116,443,443,true,AMS,Europe,NL,Amsterdam,285,3.33
3.145.57.42,443,443,true,YYZ,North America,CA,Toronto,272,3.33
67.226.222.110,80,443,true,CMH,North America,US,Columbus,388,3.32
67.226.222.253,80,443,true,CMH,North America,US,Columbus,226,3.23
35.179.187.249,443,443,true,LHR,Europe,GB,London,274,3.19
67.226.222.162,80,443,true,ORD,North America,US,Chicago,363,3.19
204.110.223.161,80,443,true,CMH,North America,US,Columbus,264,3.18
35.179.103.50,443,443,true,LHR,Europe,GB,London,349,3.16
204.110.223.134,80,443,true,CMH,North America,US,Columbus,270,3.15
3.99.147.170,443,443,false,YUL,North America,CA,Montréal,254,3.14
3.96.221.73,443,443,false,YUL,North America,CA,Montréal,247,3.13
3.99.147.170,443,443,false,YUL,North America,CA,Montréal,259,3.12
3.96.221.73,443,443,false,YUL,North America,CA,Montréal,256,3.11
204.110.223.180,80,443,true,CMH,North America,US,Columbus,280,2.97
67.226.222.176,80,443,true,CMH,North America,US,Columbus,357,2.93
204.110.223.64,80,443,true,CMH,North America,US,Columbus,261,2.87
204.110.221.140,443,443,true,YUL,North America,CA,Montréal,280,2.81
52.11.38.216,443,443,true,PDX,North America,US,Portland,306,2.75
35.179.187.249,443,443,true,LHR,Europe,GB,London,322,2.68
35.180.229.1,443,443,true,CDG,Europe,FR,Paris,290,2.67
204.110.223.105,443,443,true,ORD,North America,US,Chicago,318,2.63
35.179.108.246,443,443,true,LHR,Europe,GB,London,336,2.54
18.202.222.175,443,443,true,DUB,Europe,IE,Dublin,245,2.39
3.29.102.89,443,443,true,MRS,Europe,FR,Marseille,289,2.38
54.170.189.46,443,443,true,DUB,Europe,IE,Dublin,337,2.32
52.16.129.155,443,443,true,DUB,Europe,IE,Dublin,305,2.32
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,277,2.30
3.111.155.29,443,443,true,BOM,Asia Pacific,IN,Mumbai,262,2.26
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,226,2.25
3.111.155.29,443,443,true,BOM,Asia Pacific,IN,Mumbai,248,2.21
204.110.223.9,80,443,true,ORD,North America,US,Chicago,271,2.14
35.178.198.98,2053,443,true,LHR,Europe,GB,London,346,2.11
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,233,2.11
43.206.192.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,338,2.07
54.202.5.57,443,443,true,PDX,North America,US,Portland,248,1.88
35.178.198.98,8443,443,true,LHR,Europe,GB,London,358,1.84
54.229.46.23,443,443,true,DUB,Europe,IE,Dublin,306,1.66
52.89.97.12,443,443,true,SEA,North America,US,Seattle,292,1.62
54.246.145.152,443,443,true,DUB,Europe,IE,Dublin,238,1.59
54.170.169.158,443,443,true,DUB,Europe,IE,Dublin,294,1.58
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,347,1.52
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,219,1.40
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,259,1.38
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,212,1.38
54.170.169.158,443,443,true,DUB,Europe,IE,Dublin,347,1.30
52.16.129.155,443,443,true,DUB,Europe,IE,Dublin,353,1.25
175.41.148.129,443,443,true,SIN,Asia Pacific,SG,Singapore,243,1.15
3.216.234.194,443,443,true,IAD,North America,US,Ashburn,310,0.87
35.179.143.237,443,443,true,LHR,Europe,GB,London,338,0.83
50.112.33.254,443,443,true,PDX,North America,US,Portland,297,0.82
18.170.0.159,443,443,true,LHR,Europe,GB,London,284,0.78
47.129.193.224,443,443,true,SIN,Asia Pacific,SG,Singapore,232,0.76
35.179.143.237,443,443,true,LHR,Europe,GB,London,355,0.76
54.194.71.191,443,443,true,DUB,Europe,IE,Dublin,344,0.69
18.169.241.8,443,443,true,LHR,Europe,GB,London,262,0.65
54.155.102.181,443,443,true,DUB,Europe,IE,Dublin,238,0.65
3.77.145.127,443,443,true,FRA,Europe,DE,Frankfurt,364,0.63
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,360,0.60
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,284,0.59
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,269,0.57
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,290,0.55
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,374,0.52
35.183.108.216,443,443,true,YUL,North America,CA,Montréal,268,0.45
50.112.33.254,443,443,true,PDX,North America,US,Portland,219,0.43
18.171.217.231,443,443,true,LHR,Europe,GB,London,300,0.41
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,348,0.39
44.201.125.49,443,443,true,IAD,North America,US,Ashburn,287,0.37
54.255.166.123,443,443,true,SIN,Asia Pacific,SG,Singapore,335,0.32
3.68.108.201,443,443,true,FRA,Europe,DE,Frankfurt,282,0.31
18.236.13.188,443,443,true,SEA,North America,US,Seattle,277,0.31
18.191.122.211,443,443,true,ORD,North America,US,Chicago,234,0.30
52.221.231.46,443,443,true,SIN,Asia Pacific,SG,Singapore,261,0.26
108.136.205.136,443,80,false,CGK,Asia Pacific,ID,Jakarta,38,0.26
44.211.136.92,443,443,true,IAD,North America,US,Ashburn,404,0.23
34.208.221.169,443,443,true,SEA,North America,US,Seattle,316,0.23
98.83.35.93,443,443,true,IAD,North America,US,Ashburn,289,0.22
44.227.22.10,443,443,true,SEA,North America,US,Seattle,426,0.22
44.227.22.10,443,443,true,PDX,North America,US,Portland,268,0.21
67.226.221.127,443,443,true,SJC,North America,US,San Jose,342,0.20
213.170.157.1,443,443,true,PDX,North America,US,Portland,333,0.20
18.130.238.134,443,443,true,LHR,Europe,GB,London,263,0.19
3.226.243.204,443,443,true,IAD,North America,US,Ashburn,414,0.19
16.171.116.240,443,443,true,CPH,Europe,DK,Copenhagen,303,0.18
3.138.59.154,443,443,true,ORD,North America,US,Chicago,348,0.18
54.229.76.166,443,443,true,DUB,Europe,IE,Dublin,281,0.17
3.122.104.146,443,443,true,FRA,Europe,DE,Frankfurt,346,0.17
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,396,0.16
3.138.59.154,443,443,true,CMH,North America,US,Columbus,272,0.16
18.134.37.97,443,443,true,LHR,Europe,GB,London,314,0.16
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,244,0.16
3.68.118.72,443,443,true,FRA,Europe,DE,Frankfurt,235,0.16
18.156.21.22,443,443,true,FRA,Europe,DE,Frankfurt,337,0.15
18.169.131.42,443,443,true,LHR,Europe,GB,London,241,0.15
3.76.154.119,443,443,true,FRA,Europe,DE,Frankfurt,263,0.15
3.76.154.119,443,443,true,FRA,Europe,DE,Frankfurt,241,0.14
3.69.49.58,443,443,true,FRA,Europe,DE,Frankfurt,358,0.14
35.95.146.95,443,443,true,PDX,North America,US,Portland,348,0.12
44.226.147.29,443,443,true,SEA,North America,US,Seattle,291,0.12
50.112.166.63,443,443,true,SEA,North America,US,Seattle,246,0.11
3.68.118.72,443,443,true,FRA,Europe,DE,Frankfurt,285,0.11
3.88.225.121,443,443,true,IAD,North America,US,Ashburn,296,0.11
54.71.238.195,443,443,true,PDX,North America,US,Portland,224,0.11
3.225.221.92,443,443,true,IAD,North America,US,Ashburn,314,0.11
44.226.147.29,443,443,true,PDX,North America,US,Portland,281,0.11
52.89.138.13,443,443,true,SEA,North America,US,Seattle,327,0.11
50.112.166.63,443,443,true,SEA,North America,US,Seattle,219,0.11
44.230.218.23,443,443,true,PDX,North America,US,Portland,211,0.11
44.230.218.23,443,443,true,SEA,North America,US,Seattle,240,0.11
52.89.138.13,443,443,true,PDX,North America,US,Portland,305,0.11
3.99.167.163,443,443,true,YUL,North America,CA,Montréal,256,0.11
54.71.238.195,443,443,true,SEA,North America,US,Seattle,318,0.10
3.98.73.243,443,443,true,YUL,North America,CA,Montréal,244,0.10
3.71.36.38,443,443,true,FRA,Europe,DE,Frankfurt,269,0.10
3.136.19.167,443,443,true,YYZ,North America,CA,Toronto,316,0.10
54.163.152.193,443,443,true,IAD,North America,US,Ashburn,312,0.10
34.230.210.239,443,443,true,IAD,North America,US,Ashburn,284,0.10
54.208.96.155,443,443,true,IAD,North America,US,Ashburn,314,0.10
3.9.189.196,443,443,true,LHR,Europe,GB,London,390,0.09
3.98.73.243,443,443,true,YUL,North America,CA,Montréal,376,0.09
44.209.255.249,443,443,true,IAD,North America,US,Ashburn,405,0.09
35.171.204.134,443,443,true,IAD,North America,US,Ashburn,270,0.09
3.215.143.191,443,443,true,IAD,North America,US,Ashburn,258,0.09
3.99.106.179,443,443,true,YUL,North America,CA,Montréal,367,0.09
34.234.8.26,443,443,true,IAD,North America,US,Ashburn,246,0.08
54.204.39.251,443,443,true,IAD,North America,US,Ashburn,373,0.08
3.99.106.179,443,443,true,YUL,North America,CA,Montréal,341,0.08
98.84.14.155,443,443,true,IAD,North America,US,Ashburn,311,0.07
54.154.119.190,443,443,true,DUB,Europe,IE,Dublin,287,0.06
18.189.94.250,443,443,true,ORD,North America,US,Chicago,362,0.05
35.173.250.245,443,443,true,IAD,North America,US,Ashburn,358,0.05
54.154.119.190,443,443,true,DUB,Europe,IE,Dublin,337,0.05
13.127.15.67,80,80,false,ORD,North America,US,Chicago,65,0.00
51.21.2.81,443,443,true,AMS,Europe,NL,Amsterdam,230,0.00
13.127.50.115,2095,80,false,ORD,North America,US,Chicago,62,0.00
13.127.15.67,2086,80,false,ORD,North America,US,Chicago,61,0.00
3.111.57.228,443,80,false,ORD,North America,US,Chicago,108,0.00
13.127.15.67,2083,80,false,ORD,North America,US,Chicago,146,0.00
3.111.57.228,2052,80,false,ORD,North America,US,Chicago,125,0.00
13.127.15.67,2052,80,false,ORD,North America,US,Chicago,101,0.00
13.203.161.187,2095,80,false,ORD,North America,US,Chicago,85,0.00
13.203.161.187,2053,80,false,ORD,North America,US,Chicago,152,0.00
13.127.15.67,8443,80,false,ORD,North America,US,Chicago,114,0.00
13.127.15.67,2082,80,false,ORD,North America,US,Chicago,61,0.00
13.203.161.187,2083,80,false,ORD,North America,US,Chicago,83,0.00
13.201.99.36,8443,80,false,ORD,North America,US,Chicago,188,0.00
13.201.99.36,443,80,false,ORD,North America,US,Chicago,98,0.00
13.201.99.36,2086,80,false,ORD,North America,US,Chicago,133,0.00
13.201.99.36,8880,80,false,ORD,North America,US,Chicago,138,0.00
13.203.161.187,8080,80,false,ORD,North America,US,Chicago,66,0.00
13.203.161.187,2083,80,false,ORD,North America,US,Chicago,66,0.00
13.203.161.187,2095,80,false,ORD,North America,US,Chicago,63,0.00
13.203.161.187,8443,80,false,ORD,North America,US,Chicago,64,0.00
13.201.99.36,2082,80,false,ORD,North America,US,Chicago,179,0.00
13.203.161.187,2052,80,false,ORD,North America,US,Chicago,126,0.00
13.203.161.187,2096,80,false,ORD,North America,US,Chicago,72,0.00
13.127.15.67,2087,80,false,ORD,North America,US,Chicago,158,0.00
13.203.161.187,2086,80,false,ORD,North America,US,Chicago,64,0.00
13.203.161.187,2087,80,false,ORD,North America,US,Chicago,64,0.00
13.127.15.67,80,80,false,ORD,North America,US,Chicago,171,0.00
13.127.15.67,2095,80,false,ORD,North America,US,Chicago,154,0.00
13.203.161.187,80,80,false,ORD,North America,US,Chicago,63,0.00
13.127.15.67,2053,80,false,ORD,North America,US,Chicago,60,0.00
13.127.15.67,8880,80,false,ORD,North America,US,Chicago,60,0.00
13.201.99.36,2053,80,false,ORD,North America,US,Chicago,126,0.00
13.127.15.67,8080,80,false,ORD,North America,US,Chicago,60,0.00
13.127.15.67,2096,80,false,ORD,North America,US,Chicago,60,0.00
13.127.15.67,2083,80,false,ORD,North America,US,Chicago,62,0.00
13.127.15.67,2095,80,false,ORD,North America,US,Chicago,67,0.00
13.201.99.36,2087,80,false,ORD,North America,US,Chicago,203,0.00
13.127.15.67,2052,80,false,ORD,North America,US,Chicago,61,0.00
13.127.15.67,8443,80,false,ORD,North America,US,Chicago,62,0.00
13.201.99.36,2083,80,false,ORD,North America,US,Chicago,190,0.00
13.201.99.36,2096,80,false,ORD,North America,US,Chicago,172,0.00
13.203.101.202,80,80,false,ORD,North America,US,Chicago,79,0.00
13.203.101.202,8080,80,false,ORD,North America,US,Chicago,122,0.00
13.201.99.36,2052,80,false,ORD,North America,US,Chicago,222,0.00
13.203.101.202,2086,80,false,ORD,North America,US,Chicago,100,0.00
13.203.101.202,2096,80,false,ORD,North America,US,Chicago,84,0.00
13.203.101.202,2083,80,false,ORD,North America,US,Chicago,130,0.00
13.203.101.202,8880,80,false,ORD,North America,US,Chicago,141,0.00
13.203.101.202,2053,80,false,ORD,North America,US,Chicago,151,0.00
13.203.101.202,2082,80,false,ORD,North America,US,Chicago,91,0.00
13.203.101.202,2052,80,false,ORD,North America,US,Chicago,91,0.00
13.201.99.36,80,80,false,ORD,North America,US,Chicago,142,0.00
13.203.101.202,8443,80,false,ORD,North America,US,Chicago,147,0.00
13.203.101.202,443,80,false,ORD,North America,US,Chicago,105,0.00
13.233.7.47,2087,80,false,ORD,North America,US,Chicago,63,0.00
13.203.161.187,8080,80,false,ORD,North America,US,Chicago,141,0.00
13.233.7.47,2095,80,false,ORD,North America,US,Chicago,61,0.00
13.233.7.47,2096,80,false,ORD,North America,US,Chicago,61,0.00
13.233.7.47,2083,80,false,ORD,North America,US,Chicago,60,0.00
13.233.7.47,2082,80,false,ORD,North America,US,Chicago,62,0.00
13.233.7.47,80,80,false,ORD,North America,US,Chicago,60,0.00
13.203.161.187,2052,80,false,ORD,North America,US,Chicago,64,0.00
13.233.7.47,80,80,false,ORD,North America,US,Chicago,63,0.00
13.233.7.47,8443,80,false,ORD,North America,US,Chicago,60,0.00
13.233.7.47,2053,80,false,ORD,North America,US,Chicago,60,0.00
13.233.7.47,443,80,false,ORD,North America,US,Chicago,61,0.00
13.233.7.47,8880,80,false,ORD,North America,US,Chicago,61,0.00
13.233.7.47,2086,80,false,ORD,North America,US,Chicago,60,0.00
13.201.99.36,2095,80,false,ORD,North America,US,Chicago,61,0.00
13.203.161.187,443,80,false,ORD,North America,US,Chicago,136,0.00
13.233.7.47,2086,80,false,ORD,North America,US,Chicago,61,0.00
13.203.161.187,2096,80,false,ORD,North America,US,Chicago,64,0.00
13.203.161.187,8443,80,false,ORD,North America,US,Chicago,121,0.00
13.203.161.187,443,80,false,ORD,North America,US,Chicago,63,0.00
13.203.161.187,2082,80,false,ORD,North America,US,Chicago,102,0.00
13.203.161.187,2087,80,false,ORD,North America,US,Chicago,142,0.00
13.201.99.36,2083,80,false,ORD,North America,US,Chicago,63,0.00
13.203.161.187,2082,80,false,ORD,North America,US,Chicago,64,0.00
13.203.161.187,8880,80,false,ORD,North America,US,Chicago,160,0.00
13.127.50.115,2096,80,false,ORD,North America,US,Chicago,62,0.00
13.127.50.115,8443,80,false,ORD,North America,US,Chicago,63,0.00
13.127.50.115,2052,80,false,ORD,North America,US,Chicago,63,0.00
13.127.15.67,443,80,false,ORD,North America,US,Chicago,114,0.00
13.127.50.115,2083,80,false,ORD,North America,US,Chicago,62,0.00
13.127.50.115,8080,80,false,ORD,North America,US,Chicago,61,0.00
13.127.50.115,2053,80,false,ORD,North America,US,Chicago,64,0.00
13.127.50.115,2087,80,false,ORD,North America,US,Chicago,63,0.00
13.127.15.67,2053,80,false,ORD,North America,US,Chicago,177,0.00
13.127.50.115,2082,80,false,ORD,North America,US,Chicago,62,0.00
13.127.15.67,2096,80,false,ORD,North America,US,Chicago,168,0.00
13.127.15.67,2086,80,false,ORD,North America,US,Chicago,78,0.00
13.127.15.67,2082,80,false,ORD,North America,US,Chicago,149,0.00
13.127.50.115,8880,80,false,ORD,North America,US,Chicago,61,0.00
13.127.50.115,80,80,false,ORD,North America,US,Chicago,61,0.00
35.177.178.11,2082,80,false,ORD,North America,US,Chicago,262,0.00
35.177.178.11,80,80,false,ORD,North America,US,Chicago,174,0.00
18.175.64.17,2096,80,false,ORD,North America,US,Chicago,159,0.00
35.178.149.175,8443,80,false,ORD,North America,US,Chicago,223,0.00
3.8.88.181,2086,80,false,ORD,North America,US,Chicago,156,0.00
35.177.177.182,2082,80,false,ORD,North America,US,Chicago,214,0.00
35.177.178.11,443,80,false,ORD,North America,US,Chicago,206,0.00
3.8.88.181,80,80,false,ORD,North America,US,Chicago,175,0.00
35.178.149.175,2083,80,false,ORD,North America,US,Chicago,253,0.00
35.177.178.11,8080,80,false,ORD,North America,US,Chicago,173,0.00
35.177.178.11,2083,80,false,ORD,North America,US,Chicago,208,0.00
3.8.88.181,443,80,false,ORD,North America,US,Chicago,167,0.00
35.177.178.11,2095,80,false,ORD,North America,US,Chicago,166,0.00
35.177.178.11,8880,80,false,ORD,North America,US,Chicago,155,0.00
13.40.171.112,2083,80,false,ORD,North America,US,Chicago,157,0.00
3.8.88.181,2087,80,false,ORD,North America,US,Chicago,154,0.00
13.40.171.112,2053,80,false,ORD,North America,US,Chicago,154,0.00
3.8.88.181,2095,80,false,ORD,North America,US,Chicago,173,0.00
35.178.149.175,2086,80,false,ORD,North America,US,Chicago,206,0.00
35.178.149.175,8880,80,false,ORD,North America,US,Chicago,166,0.00
35.177.178.11,2096,80,false,ORD,North America,US,Chicago,200,0.00
35.177.178.11,2087,80,false,ORD,North America,US,Chicago,188,0.00
35.177.177.182,2087,80,false,ORD,North America,US,Chicago,160,0.00
35.177.177.182,8880,80,false,ORD,North America,US,Chicago,218,0.00
35.177.177.182,443,80,false,ORD,North America,US,Chicago,185,0.00
35.177.177.182,8080,80,false,ORD,North America,US,Chicago,203,0.00
35.177.177.182,2096,80,false,ORD,North America,US,Chicago,201,0.00
35.177.177.182,2086,80,false,ORD,North America,US,Chicago,155,0.00
3.8.88.181,2052,80,false,ORD,North America,US,Chicago,227,0.00
3.8.88.181,2053,80,false,ORD,North America,US,Chicago,155,0.00
3.8.88.181,8080,80,false,ORD,North America,US,Chicago,154,0.00
3.8.88.181,2096,80,false,ORD,North America,US,Chicago,170,0.00
35.177.178.11,2053,80,false,ORD,North America,US,Chicago,184,0.00
3.8.88.181,8880,80,false,ORD,North America,US,Chicago,152,0.00
35.177.177.182,2053,80,false,ORD,North America,US,Chicago,154,0.00
3.8.88.181,2082,80,false,ORD,North America,US,Chicago,155,0.00
35.177.177.182,8443,80,false,ORD,North America,US,Chicago,168,0.00
35.177.178.11,2096,80,false,ORD,North America,US,Chicago,156,0.00
35.177.178.11,8443,80,false,ORD,North America,US,Chicago,155,0.00
35.177.178.11,2086,80,false,ORD,North America,US,Chicago,155,0.00
35.178.149.175,2096,80,false,ORD,North America,US,Chicago,188,0.00
35.178.149.175,2095,80,false,ORD,North America,US,Chicago,188,0.00
35.177.178.11,2086,80,false,ORD,North America,US,Chicago,254,0.00
35.177.178.11,2052,80,false,ORD,North America,US,Chicago,199,0.00
35.177.177.182,80,80,false,ORD,North America,US,Chicago,154,0.00
